#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0DF82
#Date Time: 2022-02-28 21:34:40.889
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: -1.27837 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.0003350340000000001,0.7149483846751827,4.808514114474082
0.0003356640000000001,0.7112759925170336,4.808514114474082
0.0003362940000000001,0.7112759925170336,4.801233973660098
0.0003369240000000001,0.7149483846751827,4.801233973660098
0.0003375540000000001,0.7149483846751827,4.793953832846115
0.0003381840000000001,0.722293168991481,4.786673692032132
0.0003388140000000001,0.7149483846751827,4.78303362162514
0.0003394440000000001,0.7149483846751827,4.775753480811157
0.0003400740000000001,0.7149483846751827,4.772113410404165
0.0003407040000000001,0.7149483846751827,4.764833269590182
0.000341334,0.7149483846751827,4.757553128776198
0.000341964,0.7186207768333318,4.753913058369207
0.000342594,0.7186207768333318,4.750272987962215
0.000343224,0.7149483846751827,4.746632917555224
0.000343854,0.7149483846751827,4.728432565520265
0.000344484,0.7186207768333318,4.724792495113274
0.000345114,0.7112759925170336,4.721152424706282
0.000345744,0.7149483846751827,4.713872283892298
0.000346374,0.7112759925170336,4.702952072671324
0.000347004,0.7112759925170336,4.695671931857341
0.000347634,0.7149483846751827,4.692031861450348
0.000348264,0.7186207768333318,4.684751720636365
0.000348894,0.7186207768333318,4.677471579822382
0.000349524,0.7149483846751827,4.666551368601407
0.000350154,0.7112759925170336,4.666551368601407
0.000350784,0.7112759925170336,4.655631157380432
0.000351414,0.7149483846751827,4.648351016566449
0.000352044,0.7149483846751827,4.641070875752465
0.000352674,0.7112759925170336,4.637430805345473
0.000353304,0.7149483846751827,4.626510594124499
0.000353934,0.7149483846751827,4.615590382903523
0.000354564,0.7149483846751827,4.611950312496532
0.000355194,0.7149483846751827,4.604670171682549
0.000355824,0.7149483846751827,4.597390030868565
0.000356454,0.7112759925170336,4.58646981964759
0.000357084,0.7112759925170336,4.579189678833607
0.000357714,0.7112759925170336,4.571909538019623
0.000358344,0.7112759925170336,4.568269467612632
0.000358974,0.7149483846751827,4.560989326798649
0.000359604,0.7112759925170336,4.550069115577673
0.000360234,0.7112759925170336,4.54278897476369
0.000360864,0.7149483846751827,4.528228693135723
0.000361494,0.7112759925170336,4.52094855232174
0.000362124,0.7112759925170336,4.513668411507757
0.000362754,0.7076036003588844,4.506388270693773
0.000363384,0.7039312082007353,4.49910812987979
0.000364014,0.7112759925170336,4.491827989065807
0.000364644,0.7149483846751827,4.480907777844832
0.000365274,0.7112759925170336,4.466347496216865
0.0003659040000000001,0.7112759925170336,4.459067355402881
0.0003665340000000001,0.7112759925170336,4.451787214588898
0.0003671640000000001,0.7112759925170336,4.448147144181907
0.0003677940000000001,0.7149483846751827,4.437226932960932
0.0003684240000000001,0.7112759925170336,4.426306721739957
0.0003690540000000001,0.7076036003588844,4.415386510518982
0.0003696840000000001,0.7112759925170336,4.400826228891015
0.0003703140000000001,0.7112759925170336,4.400826228891015
0.0003709440000000001,0.7076036003588844,4.38990601767004
